entrezgene;avg(weighted);max(weighted)
84135;0.340125651379807;0.34012565137980777
10412;0.485893787685439;0.48589378768543967
84340;0.485893787685439;0.48589378768543967
8645;1.29769303369553;1.366423143037561
11318;0.764678905450784;1.1223379669431268
9880;0.956532158734619;1.7412450765623262
6866;0.921849266662816;2.335617334676058
4640;0.886518960960011;1.276913056145706
23306;2.09963959935446;3.0879207068474543
4665;0.910308212903322;1.4163462044881925
6778;5.35488386169927;8.688830924503321
79837;0.0835927024723611;0.15737180049868804
4141;0.29924189074917;0.4721154014960641
114785;0.201625245535722;0.3147436009973761
54578;0.458303378058248;1.0583628049115104
136647;0.240890074594979;0.27387648186107194
140625;0.630016677563294;1.0137803008673403
121214;2.31909179496997;3.8055362666046384
170591;0.242946893842719;0.24294689384271984
10690;0.0968718357485041;0.17640719905837085
79694;0.250913367439056;0.8126382256858367
64318;1.54191062382905;1.573601910895962
81839;0.00611156688682944;0.04889253509463559
3626;0.493308307933786;1.5570782231173719
1649;0.19949459383278;0.3147436009973761
10540;0.209234016112936;0.5903652211679487
79783;0.925436521335976;1.0971657849101124
163259;0.0501314330556654;0.0970610538420582
159371;0.159422902907345;0.21682197519652086
283377;0.318158806699276;0.46637655226507546
51301;0.388715030148351;0.38871503014835174
196403;0.0423740561236724;0.15737180049868804
22864;0.51088189182033;1.5570782231173719
6472;0.9685142310161;2.049205672418653
11247;0.894707700430384;1.3259566115650105
5069;0.628163954535744;0.7098806865081491
128239;1.11246937395277;1.3065387521373801
339766;0.59774711434021;1.1415640425791207
246329;0.779605138641643;1.3259566115650105
56901;0.9737343032;2.049205672418653
114792;0.29795087441697;1.145932726748745
375033;0.170241607178676;0.7751262561446763
164118;0.702078588823345;1.073912564912297
10123;0.235992766031806;0.4183782492090772
391104;0.430422236256574;0.5011591969590719
728780;2.44124818176502;2.4412481817650273
64218;0.253574132532001;0.9160583027164356
4666;0.376765459907578;1.0380521487449146
5557;0.307644427124973;1.0848735912804632
4914;0.227696274225055;0.2814462960170607
112770;0.42716795575684;0.4819188107360074
9646;0.502488032659028;0.570746088260106
6847;0.285178071193113;0.7175377433262675
23381;0.443834654529034;0.8710258347582533
4893;0.100878188702704;0.1941221076841164
100287898;0.23664844785179;0.33656407074956946
58486;0.376866024494271;0.42805956619507946
115557;0.02679844023786;0.1039507152853906
54600;0.408168378264393;0.491484216771122
54658;0.57975273895966;1.3751401298336587
632;0.35649485361851;0.41307326634514924
54576;0.326181368348284;0.3931873734168976
54575;0.34408150162539;0.46751005924154815
54577;0.419833580056282;0.5380044710595177
54657;0.488476892155169;0.5897810601253464
92312;0.141346204276661;0.14574040500855637
10330;0.287671961089302;0.4455874035854913
100527963;0.331311344662696;0.3643510125213909
54659;0.494814488398406;0.605239497100092
54579;0.485127644885658;0.5897810601253464
